PNODE_ID,TAC_AREA_NAME,UNMATCHED_REASON,TRADING_HUB,PNODE_ID_LOWER,PNODE_ID_STRIPPED,PNODE_ID_LEN
LGPR_2_G011_G012-APND,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,lgpr_2_g011_g012-apnd,LGPR_2_G011_G012-APND,21
BCHA_5_PWXNPR1-APND,BCHA,"in TAC map, not in hub map (load/intertie PNodes expected)",,bcha_5_pwxnpr1-apnd,BCHA_5_PWXNPR1-APND,19
MIDC_7_CHPDPSESHARE-APND,PSEI,"in TAC map, not in hub map (load/intertie PNodes expected)",,midc_7_chpdpseshare-apnd,MIDC_7_CHPDPSESHARE-APND,24
LSPR_1_TOT_GEN-APND,IPCO,"in TAC map, not in hub map (load/intertie PNodes expected)",,lspr_1_tot_gen-apnd,LSPR_1_TOT_GEN-APND,19
BCHA_5_PWXNPR8-APND,BCHA,"in TAC map, not in hub map (load/intertie PNodes expected)",,bcha_5_pwxnpr8-apnd,BCHA_5_PWXNPR8-APND,19
WP_2_WPCC5MSG-APND,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,wp_2_wpcc5msg-apnd,WP_2_WPCC5MSG-APND,18
CMC_7_ALIGNEDDC-APND,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,cmc_7_aligneddc-apnd,CMC_7_ALIGNEDDC-APND,20
YU_6_TGEN-APND,AZPS,"in TAC map, not in hub map (load/intertie PNodes expected)",,yu_6_tgen-apnd,YU_6_TGEN-APND,14
CPG_2_BLKA-APND,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,cpg_2_blka-apnd,CPG_2_BLKA-APND,15
JOA_5_SON_HYBRID-APND,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,joa_5_son_hybrid-apnd,JOA_5_SON_HYBRID-APND,21
FOOTECRE_7_UNITS-APND,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,footecre_7_units-apnd,FOOTECRE_7_UNITS-APND,21
YALE_7_UNITS-APND,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,yale_7_units-apnd,YALE_7_UNITS-APND,17
MTWNDCOL_7_UNITS-APND,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,mtwndcol_7_units-apnd,MTWNDCOL_7_UNITS-APND,21
WOLVERIN_7_UNITS-APND,PAC,"in TAC map, not in hub map (load/intertie PNodes expected)",,wolverin_7_units-apnd,WOLVERIN_7_UNITS-APND,21
BOKS_1_SOLAR-APND,SRP,"in TAC map, not in hub map (load/intertie PNodes expected)",,boks_1_solar-apnd,BOKS_1_SOLAR-APND,17
PWP2_2_RECIP7-12-APND,PGE,"in TAC map, not in hub map (load/intertie PNodes expected)",,pwp2_2_recip7-12-apnd,PWP2_2_RECIP7-12-APND,21
SCHD_1_PDRP04-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,schd_1_pdrp04-apnd,SCHD_1_PDRP04-APND,18
SCEN_6_PDRP32-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scen_6_pdrp32-apnd,SCEN_6_PDRP32-APND,18
SCHD_1_PDRP23-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,schd_1_pdrp23-apnd,SCHD_1_PDRP23-APND,18
SCEC_1_PDRP65-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp65-apnd,SCEC_1_PDRP65-APND,18
SCEN_6_PDRP33-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scen_6_pdrp33-apnd,SCEN_6_PDRP33-APND,18
SCEW_2_PDRP68-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scew_2_pdrp68-apnd,SCEW_2_PDRP68-APND,18
SCEC_1_PDRP105-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp105-apnd,SCEC_1_PDRP105-APND,19
SCEC_1_PDRP73-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp73-apnd,SCEC_1_PDRP73-APND,18
SCEC_1_PDRP89-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp89-apnd,SCEC_1_PDRP89-APND,18
SCEC_1_PDRP95-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp95-apnd,SCEC_1_PDRP95-APND,18
SCEC_1_PDRP110-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp110-apnd,SCEC_1_PDRP110-APND,19
SCEW_2_PDRP85-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scew_2_pdrp85-apnd,SCEW_2_PDRP85-APND,18
SCEN_6_PDRP62-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scen_6_pdrp62-apnd,SCEN_6_PDRP62-APND,18
SCEN_6_PDRP60-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scen_6_pdrp60-apnd,SCEN_6_PDRP60-APND,18
SCEC_1_PDRP120-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp120-apnd,SCEC_1_PDRP120-APND,19
SCEC_1_PDRP121-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp121-apnd,SCEC_1_PDRP121-APND,19
SCEW_2_PDRP109-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scew_2_pdrp109-apnd,SCEW_2_PDRP109-APND,19
SCNW_6_PDRP45-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scnw_6_pdrp45-apnd,SCNW_6_PDRP45-APND,18
SCEC_1_PDRP127-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp127-apnd,SCEC_1_PDRP127-APND,19
SCEC_1_PDRP128-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp128-apnd,SCEC_1_PDRP128-APND,19
SCEC_1_PDRP137-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp137-apnd,SCEC_1_PDRP137-APND,19
SCEC_1_PDRP162-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp162-apnd,SCEC_1_PDRP162-APND,19
SCHD_1_PDRP48-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,schd_1_pdrp48-apnd,SCHD_1_PDRP48-APND,18
SCEC_1_PDRP171-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp171-apnd,SCEC_1_PDRP171-APND,19
HNTGBH_2_PL1X3-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,hntgbh_2_pl1x3-apnd,HNTGBH_2_PL1X3-APND,19
SCEW_2_PDRP172-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scew_2_pdrp172-apnd,SCEW_2_PDRP172-APND,19
SCEW_2_PDRP173-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scew_2_pdrp173-apnd,SCEW_2_PDRP173-APND,19
SCEW_2_PDRP175-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scew_2_pdrp175-apnd,SCEW_2_PDRP175-APND,19
SCEN_6_PDRP84-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scen_6_pdrp84-apnd,SCEN_6_PDRP84-APND,18
SCHD_1_PDRP58-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,schd_1_pdrp58-apnd,SCHD_1_PDRP58-APND,18
PNCHPP_1_PL1X2-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pnchpp_1_pl1x2-apnd,PNCHPP_1_PL1X2-APND,19
SCEW_2_PDRP101-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scew_2_pdrp101-apnd,SCEW_2_PDRP101-APND,19
SCHD_1_PDRP28-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,schd_1_pdrp28-apnd,SCHD_1_PDRP28-APND,18
SCHD_1_PDRP33-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,schd_1_pdrp33-apnd,SCHD_1_PDRP33-APND,18
SCLD_1_PDRP05-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scld_1_pdrp05-apnd,SCLD_1_PDRP05-APND,18
SCEC_1_PDRP77-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp77-apnd,SCEC_1_PDRP77-APND,18
SCEN_6_PDRP54-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scen_6_pdrp54-apnd,SCEN_6_PDRP54-APND,18
SCEC_1_PDRP144-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp144-apnd,SCEC_1_PDRP144-APND,19
SCEC_1_PDRP145-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp145-apnd,SCEC_1_PDRP145-APND,19
SCEW_2_PDRP117-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scew_2_pdrp117-apnd,SCEW_2_PDRP117-APND,19
SCEC_1_PDRP125-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp125-apnd,SCEC_1_PDRP125-APND,19
SCEN_6_PDRP79-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scen_6_pdrp79-apnd,SCEN_6_PDRP79-APND,18
OBERON_5_O1BBX2-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,oberon_5_o1bbx2-apnd,OBERON_5_O1BBX2-APND,20
DSRTSN_2_DS2BX2-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,dsrtsn_2_ds2bx2-apnd,DSRTSN_2_DS2BX2-APND,20
SCEN_6_PDRP56-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scen_6_pdrp56-apnd,SCEN_6_PDRP56-APND,18
PGEB_2_PDRP10-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgeb_2_pdrp10-apnd,PGEB_2_PDRP10-APND,18
CAR_1_CARMEN_S_PLANT-APND,BPAT,"in TAC map, not in hub map (load/intertie PNodes expected)",,car_1_carmen_s_plant-apnd,CAR_1_CARMEN_S_PLANT-APND,25
LWRSNK_5_ABC_ORA-APND,BPAT,"in TAC map, not in hub map (load/intertie PNodes expected)",,lwrsnk_5_abc_ora-apnd,LWRSNK_5_ABC_ORA-APND,21
WCW_2_WHITECRK_PLANT-APND,BPAT,"in TAC map, not in hub map (load/intertie PNodes expected)",,wcw_2_whitecrk_plant-apnd,WCW_2_WHITECRK_PLANT-APND,25
WH2_2_CHEM_WE4_PLANT-APND,BPAT,"in TAC map, not in hub map (load/intertie PNodes expected)",,wh2_2_chem_we4_plant-apnd,WH2_2_CHEM_WE4_PLANT-APND,25
LWRSNK_5_CR-APND,BPAT,"in TAC map, not in hub map (load/intertie PNodes expected)",,lwrsnk_5_cr-apnd,LWRSNK_5_CR-APND,16
PGEB_2_RDRR02-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgeb_2_rdrr02-apnd,PGEB_2_RDRR02-APND,18
PGEB_2_PDRP31-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgeb_2_pdrp31-apnd,PGEB_2_PDRP31-APND,18
PGST_2_PDRP14-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgst_2_pdrp14-apnd,PGST_2_PDRP14-APND,18
CLEARWTR_1_GEN_TOTAL-APND,AVA,"in TAC map, not in hub map (load/intertie PNodes expected)",,clearwtr_1_gen_total-apnd,CLEARWTR_1_GEN_TOTAL-APND,25
PGSI_1_PDRP52-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgsi_1_pdrp52-apnd,PGSI_1_PDRP52-APND,18
PGZP_2_PDRP61-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgzp_2_pdrp61-apnd,PGZP_2_PDRP61-APND,18
PGNB_2_PDRP02-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgnb_2_pdrp02-apnd,PGNB_2_PDRP02-APND,18
PGP2_2_PDRP17-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgp2_2_pdrp17-apnd,PGP2_2_PDRP17-APND,18
PGP2_2_PDRP28-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgp2_2_pdrp28-apnd,PGP2_2_PDRP28-APND,18
PGEB_2_PDRP55-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgeb_2_pdrp55-apnd,PGEB_2_PDRP55-APND,18
PGSB_1_PDRP53-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgsb_1_pdrp53-apnd,PGSB_1_PDRP53-APND,18
SDG1_1_PDRP33-APND,SOUTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,sdg1_1_pdrp33-apnd,SDG1_1_PDRP33-APND,18
MCFLND_5_MSBBX2-APND,SOUTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,mcflnd_5_msbbx2-apnd,MCFLND_5_MSBBX2-APND,20
PGF1_2_PDRP39-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgf1_2_pdrp39-apnd,PGF1_2_PDRP39-APND,18
PGST_2_PDRP49-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgst_2_pdrp49-apnd,PGST_2_PDRP49-APND,18
ANTLPE_2_QF-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,antlpe_2_qf-apnd,ANTLPE_2_QF-APND,16
SHW_2_SHEPDSCC_PLANT-APND,BPAT,"in TAC map, not in hub map (load/intertie PNodes expected)",,shw_2_shepdscc_plant-apnd,SHW_2_SHEPDSCC_PLANT-APND,25
SCEN_6_PDRP93-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scen_6_pdrp93-apnd,SCEN_6_PDRP93-APND,18
SCEN_6_PDRP109-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scen_6_pdrp109-apnd,SCEN_6_PDRP109-APND,19
HENRTA_6_ELCBX2-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,henrta_6_elcbx2-apnd,HENRTA_6_ELCBX2-APND,20
PGNB_2_PDRP43-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgnb_2_pdrp43-apnd,PGNB_2_PDRP43-APND,18
SCEW_2_PDRP182-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scew_2_pdrp182-apnd,SCEW_2_PDRP182-APND,19
MDF_7_MIDLFRK_PLANT-APND,BPAT,"in TAC map, not in hub map (load/intertie PNodes expected)",,mdf_7_midlfrk_plant-apnd,MDF_7_MIDLFRK_PLANT-APND,24
TWINPEAK_1_CAPAGPUMPS-APND,WALC,"in TAC map, not in hub map (load/intertie PNodes expected)",,twinpeak_1_capagpumps-apnd,TWINPEAK_1_CAPAGPUMPS-APND,26
SOUTHPOINT_2_UNITS-APND,WALC,"in TAC map, not in hub map (load/intertie PNodes expected)",,southpoint_2_units-apnd,SOUTHPOINT_2_UNITS-APND,23
SLSTR2_2_SOLAR2-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,slstr2_2_solar2-apnd,SLSTR2_2_SOLAR2-APND,20
SCEC_1_PDRP94-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp94-apnd,SCEC_1_PDRP94-APND,18
SCEC_1_PDRP54-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp54-apnd,SCEC_1_PDRP54-APND,18
SCEC_1_PDRP07-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp07-apnd,SCEC_1_PDRP07-APND,18
SCEC_1_PDRP78-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scec_1_pdrp78-apnd,SCEC_1_PDRP78-APND,18
SCEW_2_PDRP79-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scew_2_pdrp79-apnd,SCEW_2_PDRP79-APND,18
SALOME_1_CAPAGSOLAR-APND,WALC,"in TAC map, not in hub map (load/intertie PNodes expected)",,salome_1_capagsolar-apnd,SALOME_1_CAPAGSOLAR-APND,24
RP2_2_SOLAR-APND,BANCSMUD,"in TAC map, not in hub map (load/intertie PNodes expected)",,rp2_2_solar-apnd,RP2_2_SOLAR-APND,16
PGNP_2_PDRP53-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgnp_2_pdrp53-apnd,PGNP_2_PDRP53-APND,18
SCEW_2_PDRP159-APND,ECNTR,"in TAC map, not in hub map (load/intertie PNodes expected)",,scew_2_pdrp159-apnd,SCEW_2_PDRP159-APND,19
CSF_1_HIGHLNDS_PLANT-APND,BPAT,"in TAC map, not in hub map (load/intertie PNodes expected)",,csf_1_highlnds_plant-apnd,CSF_1_HIGHLNDS_PLANT-APND,25
TURLLAKE_7_PLANT-APND,TIDC,"in TAC map, not in hub map (load/intertie PNodes expected)",,turllake_7_plant-apnd,TURLLAKE_7_PLANT-APND,21
HARGS_1_CC_1_2_5-APND,LADWP,"in TAC map, not in hub map (load/intertie PNodes expected)",,hargs_1_cc_1_2_5-apnd,HARGS_1_CC_1_2_5-APND,21
INTGS_3_PP-APND,LADWP,"in TAC map, not in hub map (load/intertie PNodes expected)",,intgs_3_pp-apnd,INTGS_3_PP-APND,15
SCAGS_2_CC_4_5-APND,LADWP,"in TAC map, not in hub map (load/intertie PNodes expected)",,scags_2_cc_4_5-apnd,SCAGS_2_CC_4_5-APND,19
VALGS_2_CC_6_7_8-APND,LADWP,"in TAC map, not in hub map (load/intertie PNodes expected)",,valgs_2_cc_6_7_8-apnd,VALGS_2_CC_6_7_8-APND,21
OGPP_2_OG-APND,LADWP,"in TAC map, not in hub map (load/intertie PNodes expected)",,ogpp_2_og-apnd,OGPP_2_OG-APND,14
MELONP_7_UNITS-APND,BANC,"in TAC map, not in hub map (load/intertie PNodes expected)",,melonp_7_units-apnd,MELONP_7_UNITS-APND,19
SHELRF_1_UNITS-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,shelrf_1_units-apnd,SHELRF_1_UNITS-APND,19
SPAULD_6_UNIT12-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,spauld_6_unit12-apnd,SPAULD_6_UNIT12-APND,20
PNOCHE_1_PL1X2-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pnoche_1_pl1x2-apnd,PNOCHE_1_PL1X2-APND,19
SANTFG_7_UNITS-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,santfg_7_units-apnd,SANTFG_7_UNITS-APND,19
CLARK_7_UNITS 19-22-APND,NEVP,"in TAC map, not in hub map (load/intertie PNodes expected)",,clark_7_units 19-22-apnd,CLARK_7_UNITS 19-22-APND,24
AGRICO_7_UNIT-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,agrico_7_unit-apnd,AGRICO_7_UNIT-APND,18
SUNRIS_2_PL1X3-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,sunris_2_pl1x3-apnd,SUNRIS_2_PL1X3-APND,19
PGNP_2_PDRP54-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgnp_2_pdrp54-apnd,PGNP_2_PDRP54-APND,18
PGSB_1_PDRP04-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgsb_1_pdrp04-apnd,PGSB_1_PDRP04-APND,18
RUSCTY_2_UNITS-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,ruscty_2_units-apnd,RUSCTY_2_UNITS-APND,19
PGKN_2_PDRP02-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgkn_2_pdrp02-apnd,PGKN_2_PDRP02-APND,18
PGSB_1_RDRR02-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgsb_1_rdrr02-apnd,PGSB_1_RDRR02-APND,18
PGKN_2_PDRP06-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgkn_2_pdrp06-apnd,PGKN_2_PDRP06-APND,18
PGF1_2_PDRP28-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgf1_2_pdrp28-apnd,PGF1_2_PDRP28-APND,18
PGEB_2_PDRP50-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgeb_2_pdrp50-apnd,PGEB_2_PDRP50-APND,18
PGF1_2_PDRP37-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgf1_2_pdrp37-apnd,PGF1_2_PDRP37-APND,18
PGP2_2_PDRP33-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgp2_2_pdrp33-apnd,PGP2_2_PDRP33-APND,18
PGSI_1_PDRP23-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgsi_1_pdrp23-apnd,PGSI_1_PDRP23-APND,18
PGSI_1_PDRP24-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgsi_1_pdrp24-apnd,PGSI_1_PDRP24-APND,18
PGF1_2_PDRP56-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgf1_2_pdrp56-apnd,PGF1_2_PDRP56-APND,18
PGKN_2_PDRP17-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgkn_2_pdrp17-apnd,PGKN_2_PDRP17-APND,18
PGNP_2_PDRP24-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgnp_2_pdrp24-apnd,PGNP_2_PDRP24-APND,18
PGF1_2_PDRP60-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgf1_2_pdrp60-apnd,PGF1_2_PDRP60-APND,18
PGZP_2_PDRP24-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgzp_2_pdrp24-apnd,PGZP_2_PDRP24-APND,18
PGSB_1_PDRP60-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgsb_1_pdrp60-apnd,PGSB_1_PDRP60-APND,18
PGSF_2_PDRP35-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgsf_2_pdrp35-apnd,PGSF_2_PDRP35-APND,18
PGSF_2_PDRP38-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgsf_2_pdrp38-apnd,PGSF_2_PDRP38-APND,18
PGEB_2_PDRP67-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgeb_2_pdrp67-apnd,PGEB_2_PDRP67-APND,18
PGF1_2_PDRP70-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgf1_2_pdrp70-apnd,PGF1_2_PDRP70-APND,18
PGP2_2_PDRP38-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgp2_2_pdrp38-apnd,PGP2_2_PDRP38-APND,18
PGZP_2_PDRP27-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgzp_2_pdrp27-apnd,PGZP_2_PDRP27-APND,18
PGZP_2_PDRP29-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgzp_2_pdrp29-apnd,PGZP_2_PDRP29-APND,18
PGKN_2_PDRP24-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgkn_2_pdrp24-apnd,PGKN_2_PDRP24-APND,18
PGCC_1_PDRP18-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgcc_1_pdrp18-apnd,PGCC_1_PDRP18-APND,18
PGP2_2_PDRP47-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgp2_2_pdrp47-apnd,PGP2_2_PDRP47-APND,18
PGP2_2_PDRP43-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgp2_2_pdrp43-apnd,PGP2_2_PDRP43-APND,18
PGP2_2_PDRP44-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgp2_2_pdrp44-apnd,PGP2_2_PDRP44-APND,18
PGSB_1_PDRP83-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgsb_1_pdrp83-apnd,PGSB_1_PDRP83-APND,18
PGFG_1_PDRP32-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgfg_1_pdrp32-apnd,PGFG_1_PDRP32-APND,18
PGKN_2_PDRP42-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgkn_2_pdrp42-apnd,PGKN_2_PDRP42-APND,18
PGNB_2_PDRP31-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgnb_2_pdrp31-apnd,PGNB_2_PDRP31-APND,18
PGNB_2_PDRP32-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgnb_2_pdrp32-apnd,PGNB_2_PDRP32-APND,18
PGNC_1_PDRP18-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgnc_1_pdrp18-apnd,PGNC_1_PDRP18-APND,18
PGNC_1_PDRP21-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgnc_1_pdrp21-apnd,PGNC_1_PDRP21-APND,18
PGSI_1_PDRP42-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgsi_1_pdrp42-apnd,PGSI_1_PDRP42-APND,18
PGSF_2_PDRP49-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgsf_2_pdrp49-apnd,PGSF_2_PDRP49-APND,18
PGEB_2_PDRP95-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgeb_2_pdrp95-apnd,PGEB_2_PDRP95-APND,18
PGF1_2_PDRP95-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgf1_2_pdrp95-apnd,PGF1_2_PDRP95-APND,18
PGFG_1_PDRP23-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgfg_1_pdrp23-apnd,PGFG_1_PDRP23-APND,18
PGKN_2_PDRP37-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgkn_2_pdrp37-apnd,PGKN_2_PDRP37-APND,18
PGNB_2_PDRP35-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgnb_2_pdrp35-apnd,PGNB_2_PDRP35-APND,18
PGCC_1_PDRP29-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgcc_1_pdrp29-apnd,PGCC_1_PDRP29-APND,18
PGHB_6_PDRP14-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pghb_6_pdrp14-apnd,PGHB_6_PDRP14-APND,18
PGFG_1_PDRP37-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgfg_1_pdrp37-apnd,PGFG_1_PDRP37-APND,18
AQUAWS_2_AQWSR1-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,aquaws_2_aqwsr1-apnd,AQUAWS_2_AQWSR1-APND,20
PGFG_1_PDRP40-APND,NORTH,"in TAC map, not in hub map (load/intertie PNodes expected)",,pgfg_1_pdrp40-apnd,PGFG_1_PDRP40-APND,18
